play_id,game_id,defteam,game_date,home_team,play_type,game_half,qtr,penalty_team,penalty_player_id,penalty_yards,penalty_type
3928,2016101607,TEN,2016-10-16,TEN,pass,Half2,4,TEN,00-0030491,7,Horse Collar Tackle
205,2016101606,NYG,2016-10-16,NYG,no_play,Half1,1,BAL,00-0030996,5,False Start
762,2016101606,NYG,2016-10-16,NYG,no_play,Half1,1,BAL,0,5,Illegal Formation
1034,2016101606,NYG,2016-10-16,NYG,no_play,Half1,2,NYG,00-0032429,5,Defensive Offside
1184,2016101606,NYG,2016-10-16,NYG,no_play,Half1,2,BAL,00-0030992,10,Offensive Holding
1243,2016101606,NYG,2016-10-16,NYG,no_play,Half1,2,BAL,00-0026158,5,Delay of Game
1585,2016101606,BAL,2016-10-16,NYG,no_play,Half1,2,BAL,00-0022161,5,Defensive Offside
2397,2016101606,BAL,2016-10-16,NYG,no_play,Half2,3,BAL,00-0032770,7,Defensive Pass Interference
2633,2016101606,BAL,2016-10-16,NYG,no_play,Half2,3,BAL,00-0030519,1,NA
2889,2016101606,NYG,2016-10-16,NYG,no_play,Half2,3,BAL,00-0032407,10,Offensive Holding
2921,2016101606,NYG,2016-10-16,NYG,no_play,Half2,3,BAL,00-0032407,5,False Start
3119,2016101606,NYG,2016-10-16,NYG,no_play,Half2,3,BAL,00-0031375,10,Offensive Holding
3275,2016101606,BAL,2016-10-16,NYG,no_play,Half2,3,BAL,00-0028171,15,Unnecessary Roughness
3322,2016101606,NYG,2016-10-16,NYG,pass,Half2,3,NYG,00-0029681,2,NA
3655,2016101606,NYG,2016-10-16,NYG,no_play,Half2,4,NYG,00-0029314,42,Defensive Pass Interference
4141,2016101606,NYG,2016-10-16,NYG,no_play,Half2,4,NYG,00-0026156,30,Defensive Pass Interference
4379,2016101606,BAL,2016-10-16,NYG,pass,Half2,4,NYG,00-0031235,15,Unsportsmanlike Conduct
4587,2016101606,NYG,2016-10-16,NYG,no_play,Half2,4,NYG,00-0031562,15,Roughing the Passer
4681,2016101606,NYG,2016-10-16,NYG,no_play,Half2,4,BAL,00-0026158,5,Delay of Game
149,2016101605,CAR,2016-10-16,NO,no_play,Half1,1,CAR,00-0025470,5,Neutral Zone Infraction
271,2016101605,CAR,2016-10-16,NO,no_play,Half1,1,CAR,00-0027236,11,Roughing the Passer
1282,2016101605,NO,2016-10-16,NO,no_play,Half1,2,NO,00-0030070,5,Encroachment
1521,2016101605,CAR,2016-10-16,NO,no_play,Half1,2,NO,00-0032765,4,False Start
1952,2016101605,CAR,2016-10-16,NO,no_play,Half1,2,NO,00-0032203,5,False Start
2868,2016101605,NO,2016-10-16,NO,run,Half2,3,CAR,00-0027750,10,Offensive Holding
2995,2016101605,NO,2016-10-16,NO,no_play,Half2,3,NO,0,5,NA
3095,2016101605,NO,2016-10-16,NO,no_play,Half2,3,NO,00-0030060,16,Defensive Pass Interference
3350,2016101605,NO,2016-10-16,NO,no_play,Half2,3,CAR,00-0025396,10,Offensive Pass Interference
3556,2016101605,CAR,2016-10-16,NO,no_play,Half2,3,NO,00-0026270,5,False Start
3605,2016101605,CAR,2016-10-16,NO,no_play,Half2,3,NO,00-0026270,5,Ineligible Downfield Pass
3751,2016101605,NO,2016-10-16,NO,no_play,Half2,4,NO,00-0028767,33,Defensive Pass Interference
3807,2016101605,NO,2016-10-16,NO,no_play,Half2,4,NO,00-0027962,15,Leverage
4378,2016101605,CAR,2016-10-16,NO,pass,Half2,4,CAR,00-0030448,15,Roughing the Passer
4655,2016101605,NO,2016-10-16,NO,no_play,Half2,4,NO,00-0030802,33,Defensive Pass Interference
136,2016101601,JAX,2016-10-16,CHI,run,Half1,1,JAX,00-0027878,15,Unnecessary Roughness
430,2016101601,CHI,2016-10-16,CHI,no_play,Half1,1,CHI,00-0025920,2,Defensive Pass Interference
508,2016101601,CHI,2016-10-16,CHI,no_play,Half1,1,CHI,00-0031907,13,Defensive Pass Interference
600,2016101601,CHI,2016-10-16,CHI,no_play,Half1,1,JAX,00-0029316,5,False Start
756,2016101601,JAX,2016-10-16,CHI,no_play,Half1,1,CHI,00-0027215,5,False Start
943,2016101601,JAX,2016-10-16,CHI,no_play,Half1,2,CHI,00-0031912,5,False Start
1058,2016101601,CHI,2016-10-16,CHI,no_play,Half1,2,JAX,00-0026839,10,Offensive Holding
2538,2016101601,JAX,2016-10-16,CHI,no_play,Half2,3,JAX,00-0030547,5,Neutral Zone Infraction
2751,2016101601,JAX,2016-10-16,CHI,no_play,Half2,3,CHI,00-0032768,10,Offensive Holding
3083,2016101601,CHI,2016-10-16,CHI,no_play,Half2,3,CHI,00-0027808,15,Roughing the Passer
3156,2016101601,CHI,2016-10-16,CHI,no_play,Half2,4,CHI,00-0031907,2,Defensive Holding
3654,2016101601,CHI,2016-10-16,CHI,pass,Half2,4,CHI,00-0029577,15,NA
3742,2016101601,CHI,2016-10-16,CHI,run,Half2,4,JAX,00-0029316,15,Unnecessary Roughness
4291,2016101601,JAX,2016-10-16,CHI,no_play,Half2,4,CHI,00-0032780,10,Offensive Holding
535,2016101602,LA,2016-10-16,DET,no_play,Half1,1,DET,00-0031627,5,False Start
605,2016101602,LA,2016-10-16,DET,no_play,Half1,1,DET,00-0032381,5,False Start
628,2016101602,LA,2016-10-16,DET,no_play,Half1,1,LA,00-0030986,5,Defensive Holding
1152,2016101602,LA,2016-10-16,DET,no_play,Half1,2,DET,00-0032395,5,False Start
1590,2016101602,DET,2016-10-16,DET,no_play,Half1,2,LA,00-0031386,10,Offensive Holding
1657,2016101602,DET,2016-10-16,DET,no_play,Half1,2,DET,00-0031176,22,Defensive Pass Interference
1742,2016101602,DET,2016-10-16,DET,no_play,Half1,2,DET,00-0027081,10,Unnecessary Roughness
2064,2016101602,DET,2016-10-16,DET,no_play,Half2,3,LA,00-0030525,5,False Start
2087,2016101602,DET,2016-10-16,DET,no_play,Half2,3,LA,00-0031386,5,False Start
3005,2016101602,LA,2016-10-16,DET,no_play,Half2,4,LA,00-0031425,5,Defensive Offside
3060,2016101602,LA,2016-10-16,DET,no_play,Half2,4,DET,00-0031284,10,Offensive Holding
3208,2016101602,LA,2016-10-16,DET,no_play,Half2,4,DET,00-0026498,5,Delay of Game
3231,2016101602,LA,2016-10-16,DET,no_play,Half2,4,LA,00-0031393,17,Defensive Pass Interference
3485,2016101602,DET,2016-10-16,DET,no_play,Half2,4,LA,00-0029764,5,False Start
203,2016101603,PIT,2016-10-16,MIA,pass,Half1,1,MIA,00-0031417,15,Unsportsmanlike Conduct
238,2016101603,PIT,2016-10-16,MIA,pass,Half1,1,PIT,00-0027023,15,Unnecessary Roughness
515,2016101603,MIA,2016-10-16,MIA,run,Half1,1,PIT,00-0032135,10,Offensive Holding
571,2016101603,MIA,2016-10-16,MIA,pass,Half1,1,MIA,00-0026194,15,Unnecessary Roughness
1135,2016101603,PIT,2016-10-16,MIA,no_play,Half1,2,MIA,00-0031590,5,False Start
1206,2016101603,PIT,2016-10-16,MIA,no_play,Half1,2,MIA,00-0031417,5,Illegal Formation
1405,2016101603,PIT,2016-10-16,MIA,no_play,Half1,2,MIA,00-0031417,10,Offensive Holding
1548,2016101603,MIA,2016-10-16,MIA,no_play,Half1,2,PIT,00-0030648,5,False Start
1873,2016101603,PIT,2016-10-16,MIA,run,Half1,2,MIA,00-0031590,15,Unsportsmanlike Conduct
2114,2016101603,PIT,2016-10-16,MIA,run,Half2,3,PIT,00-0027023,15,Unnecessary Roughness
2393,2016101603,MIA,2016-10-16,MIA,no_play,Half2,3,PIT,00-0029678,10,Offensive Holding
3563,2016101603,MIA,2016-10-16,MIA,no_play,Half2,4,MIA,00-0031557,15,Leverage
3645,2016101603,MIA,2016-10-16,MIA,no_play,Half2,4,MIA,00-0033118,15,Unnecessary Roughness
599,2016101604,CIN,2016-10-16,NE,no_play,Half1,1,NE,00-0028237,10,Offensive Holding
810,2016101604,NE,2016-10-16,NE,no_play,Half1,1,NE,00-0030411,5,Illegal Use of Hands
971,2016101604,NE,2016-10-16,NE,no_play,Half1,2,CIN,00-0032134,5,False Start
1015,2016101604,NE,2016-10-16,NE,no_play,Half1,2,CIN,00-0031301,10,Offensive Holding
1539,2016101604,CIN,2016-10-16,NE,no_play,Half1,2,CIN,00-0029560,5,Illegal Contact
2178,2016101604,CIN,2016-10-16,NE,no_play,Half2,3,NE,00-0027150,5,False Start
2290,2016101604,NE,2016-10-16,NE,no_play,Half2,3,CIN,00-0032233,8,Offensive Holding
3164,2016101604,CIN,2016-10-16,NE,no_play,Half2,4,NE,00-0027656,5,False Start
3187,2016101604,CIN,2016-10-16,NE,no_play,Half2,4,CIN,00-0023441,5,Defensive Holding
3287,2016101604,CIN,2016-10-16,NE,pass,Half2,4,NE,00-0027656,15,Taunting
3434,2016101604,NE,2016-10-16,NE,no_play,Half2,4,CIN,00-0032134,5,False Start
3736,2016101604,CIN,2016-10-16,NE,pass,Half2,4,CIN,00-0029560,8,NA
3912,2016101604,CIN,2016-10-16,NE,run,Half2,4,NE,00-0027325,15,Unnecessary Roughness
446,2016101609,KC,2016-10-16,OAK,no_play,Half1,1,KC,00-0027442,5,Neutral Zone Infraction
970,2016101609,KC,2016-10-16,OAK,no_play,Half1,2,OAK,00-0029259,10,Offensive Holding
3305,2016101609,OAK,2016-10-16,OAK,no_play,Half2,4,KC,00-0029253,5,False Start
3392,2016101609,KC,2016-10-16,OAK,no_play,Half2,4,OAK,00-0023894,10,Offensive Holding
421,2016101611,ATL,2016-10-16,SEA,no_play,Half1,1,ATL,00-0032240,5,Neutral Zone Infraction
799,2016101611,SEA,2016-10-16,SEA,run,Half1,1,SEA,00-0028037,15,NA
1589,2016101611,SEA,2016-10-16,SEA,no_play,Half1,2,ATL,00-0029786,5,False Start
1938,2016101611,SEA,2016-10-16,SEA,no_play,Half1,2,SEA,00-0031175,5,Defensive Offside
1972,2016101611,SEA,2016-10-16,SEA,no_play,Half1,2,ATL,00-0030443,10,Offensive Holding
2671,2016101611,ATL,2016-10-16,SEA,pass,Half2,3,ATL,00-0029955,15,NA
2796,2016101611,SEA,2016-10-16,SEA,no_play,Half2,3,ATL,00-0031279,1,NA
3592,2016101611,ATL,2016-10-16,SEA,no_play,Half2,4,ATL,00-0030528,17,Defensive Pass Interference
72,2016101610,GB,2016-10-16,GB,no_play,Half1,1,GB,00-0027002,5,Defensive Offside
230,2016101610,GB,2016-10-16,GB,no_play,Half1,1,GB,00-0032955,1,NA
386,2016101610,DAL,2016-10-16,GB,run,Half1,1,DAL,00-0027416,5,Illegal Contact
457,2016101610,DAL,2016-10-16,GB,no_play,Half1,1,DAL,00-0029676,5,Illegal Use of Hands
1023,2016101610,DAL,2016-10-16,GB,no_play,Half1,2,DAL,00-0025435,15,NA
1158,2016101610,GB,2016-10-16,GB,run,Half1,2,GB,00-0026292,5,Defensive Holding
1336,2016101610,GB,2016-10-16,GB,pass,Half1,2,DAL,00-0030516,10,Illegal Block Above the Waist
1388,2016101610,GB,2016-10-16,GB,no_play,Half1,2,GB,00-0031080,7,Defensive Pass Interference
1652,2016101610,DAL,2016-10-16,GB,no_play,Half1,2,DAL,00-0025435,5,Delay of Game
1870,2016101610,DAL,2016-10-16,GB,no_play,Half1,2,DAL,00-0029627,5,NA
3242,2016101610,GB,2016-10-16,GB,no_play,Half2,4,GB,00-0030576,5,Illegal Use of Hands
3602,2016101610,DAL,2016-10-16,GB,no_play,Half2,4,DAL,00-0031997,15,Leverage
246,2016101612,HOU,2016-10-16,HOU,no_play,Half1,1,IND,00-0031632,5,False Start
574,2016101612,HOU,2016-10-16,HOU,no_play,Half1,1,IND,00-0032402,5,Illegal Formation
745,2016101612,HOU,2016-10-16,HOU,no_play,Half1,1,IND,00-0031046,5,Ineligible Downfield Pass
895,2016101612,HOU,2016-10-16,HOU,no_play,Half1,1,IND,00-0032383,10,Offensive Holding
1063,2016101612,IND,2016-10-16,HOU,no_play,Half1,2,HOU,00-0030083,5,False Start
1703,2016101612,HOU,2016-10-16,HOU,no_play,Half1,2,HOU,00-0029643,5,Neutral Zone Infraction
1989,2016101612,HOU,2016-10-16,HOU,no_play,Half2,3,IND,00-0031632,10,Offensive Holding
2294,2016101612,IND,2016-10-16,HOU,no_play,Half2,3,IND,00-0027001,2,Defensive Pass Interference
2519,2016101612,HOU,2016-10-16,HOU,no_play,Half2,3,HOU,00-0029643,15,NA
2654,2016101612,IND,2016-10-16,HOU,run,Half2,3,HOU,00-0030564,9,Offensive Holding
2797,2016101612,IND,2016-10-16,HOU,run,Half2,4,HOU,00-0031600,10,Offensive Holding
2872,2016101612,IND,2016-10-16,HOU,no_play,Half2,4,HOU,00-0026166,10,Offensive Holding
3614,2016101612,HOU,2016-10-16,HOU,no_play,Half2,4,IND,00-0030854,5,False Start
4221,2016101612,HOU,2016-10-16,HOU,no_play,Overtime,5,HOU,0,5,NA
414,2016101700,ARI,2016-10-17,ARI,no_play,Half1,1,NYJ,00-0031031,5,False Start
437,2016101700,ARI,2016-10-17,ARI,no_play,Half1,1,NYJ,00-0026298,5,False Start
621,2016101700,NYJ,2016-10-17,ARI,no_play,Half1,1,NYJ,00-0025401,5,Defensive Holding
654,2016101700,NYJ,2016-10-17,ARI,no_play,Half1,1,NYJ,00-0030573,5,Defensive Offside
698,2016101700,NYJ,2016-10-17,ARI,no_play,Half1,1,NYJ,00-0028075,5,Defensive Holding
1071,2016101700,ARI,2016-10-17,ARI,no_play,Half1,2,ARI,00-0027943,9,Defensive Pass Interference
1104,2016101700,ARI,2016-10-17,ARI,no_play,Half1,2,ARI,00-0027686,5,Encroachment
1175,2016101700,ARI,2016-10-17,ARI,no_play,Half1,2,NYJ,00-0026152,10,Offensive Holding
1427,2016101700,NYJ,2016-10-17,ARI,no_play,Half1,2,NYJ,00-0028075,19,Defensive Pass Interference
1944,2016101700,NYJ,2016-10-17,ARI,no_play,Half1,2,ARI,00-0022921,5,Offensive Holding
2313,2016101700,ARI,2016-10-17,ARI,no_play,Half1,2,NYJ,00-0023682,5,False Start
2636,2016101700,NYJ,2016-10-17,ARI,no_play,Half2,3,NYJ,00-0031628,14,Defensive Pass Interference
2669,2016101700,NYJ,2016-10-17,ARI,run,Half2,3,ARI,00-0029638,10,Illegal Block Above the Waist
2767,2016101700,NYJ,2016-10-17,ARI,no_play,Half2,3,ARI,0,5,Illegal Shift
2835,2016101700,NYJ,2016-10-17,ARI,no_play,Half2,3,ARI,00-0032222,5,False Start
3198,2016101700,ARI,2016-10-17,ARI,no_play,Half2,3,ARI,00-0030459,5,Delay of Game
3282,2016101700,ARI,2016-10-17,ARI,no_play,Half2,3,NYJ,00-0030066,10,Offensive Holding
51,2016102000,GB,2016-10-20,GB,no_play,Half1,1,GB,00-0026292,5,Encroachment
694,2016102000,CHI,2016-10-20,GB,no_play,Half1,1,GB,00-0027875,5,False Start
786,2016102000,CHI,2016-10-20,GB,no_play,Half1,1,CHI,00-0031584,44,Defensive Pass Interference
1079,2016102000,GB,2016-10-20,GB,no_play,Half1,2,CHI,00-0029137,5,Offensive Offside
1114,2016102000,GB,2016-10-20,GB,no_play,Half1,2,GB,00-0030090,16,Defensive Pass Interference
1235,2016102000,GB,2016-10-20,GB,no_play,Half1,2,GB,00-0030576,5,Defensive Offside
1369,2016102000,CHI,2016-10-20,GB,no_play,Half1,2,CHI,00-0032581,5,Illegal Contact
1472,2016102000,CHI,2016-10-20,GB,no_play,Half1,2,GB,0,5,Illegal Formation
1801,2016102000,CHI,2016-10-20,GB,no_play,Half1,2,CHI,00-0031991,18,Defensive Pass Interference
2714,2016102000,GB,2016-10-20,GB,no_play,Half2,3,CHI,00-0030533,5,Delay of Game
2771,2016102000,GB,2016-10-20,GB,no_play,Half2,3,CHI,00-0027607,5,Ineligible Downfield Pass
3009,2016102000,CHI,2016-10-20,GB,no_play,Half2,3,CHI,00-0027808,4,Neutral Zone Infraction
3338,2016102000,CHI,2016-10-20,GB,run,Half2,4,CHI,00-0030048,15,NA
3370,2016102000,CHI,2016-10-20,GB,no_play,Half2,4,GB,00-0023459,5,Delay of Game
3393,2016102000,CHI,2016-10-20,GB,no_play,Half2,4,CHI,00-0031991,5,Illegal Contact
3489,2016102000,CHI,2016-10-20,GB,no_play,Half2,4,CHI,00-0031991,2,Defensive Holding
3588,2016102000,CHI,2016-10-20,GB,no_play,Half2,4,GB,00-0032766,5,False Start
3839,2016102000,CHI,2016-10-20,GB,no_play,Half2,4,GB,00-0031001,5,False Start
3956,2016102000,CHI,2016-10-20,GB,no_play,Half2,4,GB,00-0027078,5,Ineligible Downfield Pass
916,2016102300,NYG,2016-10-23,LA,no_play,Half1,1,LA,00-0031386,5,False Start
984,2016102300,NYG,2016-10-23,LA,no_play,Half1,1,NYG,00-0032379,13,Defensive Pass Interference
1126,2016102300,NYG,2016-10-23,LA,no_play,Half1,2,LA,00-0028986,5,Delay of Game
1224,2016102300,LA,2016-10-23,LA,no_play,Half1,2,LA,00-0031388,5,Neutral Zone Infraction
1558,2016102300,NYG,2016-10-23,LA,no_play,Half1,2,NYG,00-0031622,15,Unsportsmanlike Conduct
1926,2016102300,NYG,2016-10-23,LA,no_play,Half1,2,LA,00-0032242,5,Offensive Holding
1990,2016102300,NYG,2016-10-23,LA,no_play,Half1,2,LA,00-0033110,3,False Start
2386,2016102300,NYG,2016-10-23,LA,no_play,Half1,2,LA,00-0033114,5,False Start
4166,2016102300,NYG,2016-10-23,LA,no_play,Half2,4,LA,00-0032242,5,False Start
727,2016102304,KC,2016-10-23,KC,no_play,Half1,1,NO,00-0031236,5,False Start
790,2016102304,KC,2016-10-23,KC,no_play,Half1,1,NO,00-0024323,5,False Start
1009,2016102304,KC,2016-10-23,KC,no_play,Half1,2,NO,00-0022999,5,False Start
1170,2016102304,NO,2016-10-23,KC,pass,Half1,2,NO,00-0032939,15,Unnecessary Roughness
1250,2016102304,NO,2016-10-23,KC,no_play,Half1,2,NO,00-0027951,5,Encroachment
1273,2016102304,NO,2016-10-23,KC,run,Half1,2,KC,00-0030668,15,Unnecessary Roughness
1449,2016102304,KC,2016-10-23,KC,no_play,Half1,2,NO,00-0030217,10,Offensive Holding
1615,2016102304,NO,2016-10-23,KC,no_play,Half1,2,KC,00-0031951,5,False Start
1909,2016102304,KC,2016-10-23,KC,no_play,Half1,2,NO,00-0020531,5,Delay of Game
2257,2016102304,KC,2016-10-23,KC,no_play,Half2,3,KC,00-0024235,5,Defensive Offside
3248,2016102304,NO,2016-10-23,KC,no_play,Half2,4,KC,00-0032128,5,False Start
3616,2016102304,KC,2016-10-23,KC,no_play,Half2,4,NO,00-0029205,5,False Start
3771,2016102304,NO,2016-10-23,KC,run,Half2,4,NO,00-0027951,15,Unnecessary Roughness
3943,2016102304,KC,2016-10-23,KC,no_play,Half2,4,NO,00-0020531,5,Delay of Game
82,2016102308,IND,2016-10-23,TEN,pass,Half1,1,IND,00-0027977,15,Unnecessary Roughness
202,2016102308,IND,2016-10-23,TEN,no_play,Half1,1,TEN,00-0032043,5,False Start
502,2016102308,TEN,2016-10-23,TEN,no_play,Half1,1,TEN,00-0026935,5,Defensive Holding
1297,2016102308,TEN,2016-10-23,TEN,no_play,Half1,2,IND,00-0026408,10,Offensive Holding
1647,2016102308,TEN,2016-10-23,TEN,no_play,Half1,2,IND,00-0027960,5,False Start
2034,2016102308,IND,2016-10-23,TEN,no_play,Half1,2,IND,00-0033059,27,Defensive Pass Interference
2633,2016102308,TEN,2016-10-23,TEN,no_play,Half2,3,TEN,00-0031054,15,Roughing the Passer
2858,2016102308,IND,2016-10-23,TEN,no_play,Half2,3,IND,00-0029744,15,Unnecessary Roughness
2895,2016102308,IND,2016-10-23,TEN,no_play,Half2,3,TEN,00-0029992,5,False Start
3012,2016102308,IND,2016-10-23,TEN,no_play,Half2,3,IND,00-0024249,8,Defensive Pass Interference
3163,2016102308,IND,2016-10-23,TEN,no_play,Half2,4,IND,00-0031571,11,Defensive Pass Interference
3530,2016102308,IND,2016-10-23,TEN,no_play,Half2,4,IND,00-0027001,15,Defensive Pass Interference
3649,2016102308,TEN,2016-10-23,TEN,no_play,Half2,4,TEN,00-0032130,5,Offside on Free Kick
3792,2016102308,TEN,2016-10-23,TEN,no_play,Half2,4,IND,00-0023500,5,Illegal Shift
3823,2016102308,TEN,2016-10-23,TEN,no_play,Half2,4,TEN,00-0025828,3,Defensive Pass Interference
3902,2016102308,TEN,2016-10-23,TEN,pass,Half2,4,IND,00-0031310,5,Delay of Game
4051,2016102308,TEN,2016-10-23,TEN,no_play,Half2,4,IND,00-0026408,5,False Start
75,2016102307,MIN,2016-10-23,PHI,no_play,Half1,1,PHI,00-0032785,5,False Start
233,2016102307,PHI,2016-10-23,PHI,no_play,Half1,1,PHI,00-0032437,5,Running Into the Kicker
376,2016102307,MIN,2016-10-23,PHI,no_play,Half1,1,PHI,00-0025506,8,Offensive Holding
456,2016102307,PHI,2016-10-23,PHI,no_play,Half1,1,MIN,00-0029587,5,False Start
606,2016102307,PHI,2016-10-23,PHI,pass,Half1,1,MIN,00-0025820,15,NA
947,2016102307,MIN,2016-10-23,PHI,no_play,Half1,1,MIN,00-0024030,5,Encroachment
1146,2016102307,MIN,2016-10-23,PHI,no_play,Half1,2,PHI,00-0028129,5,False Start
1532,2016102307,MIN,2016-10-23,PHI,no_play,Half1,2,MIN,00-0029606,1,NA
2568,2016102307,MIN,2016-10-23,PHI,no_play,Half2,3,MIN,00-0031546,5,Defensive Pass Interference
2674,2016102307,MIN,2016-10-23,PHI,no_play,Half2,3,PHI,00-0025506,10,Offensive Holding
3492,2016102307,PHI,2016-10-23,PHI,no_play,Half2,4,PHI,00-0026151,5,Illegal Contact
3885,2016102307,PHI,2016-10-23,PHI,no_play,Half2,4,MIN,00-0026762,10,Offensive Holding
4029,2016102307,PHI,2016-10-23,PHI,pass,Half2,4,PHI,00-0028899,15,Unnecessary Roughness
107,2016102301,CLE,2016-10-23,CIN,run,Half1,1,CIN,00-0027942,10,Illegal Block Above the Waist
993,2016102301,CIN,2016-10-23,CIN,no_play,Half1,2,CLE,00-0026516,5,Delay of Game
1227,2016102301,CIN,2016-10-23,CIN,no_play,Half1,2,CLE,00-0032145,10,Offensive Holding
1801,2016102301,CIN,2016-10-23,CIN,no_play,Half1,2,CLE,00-0032784,5,Delay of Game
2857,2016102301,CIN,2016-10-23,CIN,no_play,Half2,3,CLE,00-0032784,5,Delay of Game
2902,2016102301,CIN,2016-10-23,CIN,no_play,Half2,3,CIN,00-0032069,15,Roughing the Kicker
908,2016102302,WAS,2016-10-23,DET,no_play,Half1,2,DET,00-0022084,10,Offensive Holding
1843,2016102302,DET,2016-10-23,DET,no_play,Half2,3,WAS,00-0024221,5,False Start
1890,2016102302,DET,2016-10-23,DET,no_play,Half2,3,WAS,00-0032053,5,False Start
2279,2016102302,DET,2016-10-23,DET,no_play,Half2,3,DET,00-0029410,5,Defensive Holding
2429,2016102302,WAS,2016-10-23,DET,run,Half2,3,WAS,00-0027008,5,Illegal Use of Hands
2599,2016102302,WAS,2016-10-23,DET,no_play,Half2,4,DET,00-0032381,10,Offensive Holding
2832,2016102302,DET,2016-10-23,DET,no_play,Half2,4,DET,00-0030132,5,Illegal Use of Hands
3197,2016102302,DET,2016-10-23,DET,no_play,Half2,4,WAS,00-0031068,5,Illegal Formation
341,2016102303,JAX,2016-10-23,JAX,no_play,Half1,1,JAX,00-0027038,5,Neutral Zone Infraction
517,2016102303,OAK,2016-10-23,JAX,no_play,Half1,1,OAK,00-0028180,5,Defensive Holding
617,2016102303,OAK,2016-10-23,JAX,run,Half1,1,OAK,00-0030572,5,Defensive Holding
873,2016102303,JAX,2016-10-23,JAX,no_play,Half1,1,JAX,00-0032052,5,Defensive Offside
1109,2016102303,JAX,2016-10-23,JAX,no_play,Half1,2,OAK,00-0029794,5,Offensive Holding
1170,2016102303,OAK,2016-10-23,JAX,no_play,Half1,2,OAK,00-0030420,25,Defensive Pass Interference
1807,2016102303,OAK,2016-10-23,JAX,no_play,Half1,2,JAX,00-0029889,10,Offensive Holding
2123,2016102303,JAX,2016-10-23,JAX,pass,Half1,2,OAK,00-0026986,15,Unsportsmanlike Conduct
2744,2016102303,JAX,2016-10-23,JAX,no_play,Half2,3,OAK,00-0029259,10,Offensive Holding
2801,2016102303,JAX,2016-10-23,JAX,no_play,Half2,3,OAK,00-0033122,5,False Start
2953,2016102303,JAX,2016-10-23,JAX,no_play,Half2,3,JAX,00-0027878,5,Neutral Zone Infraction
3122,2016102303,OAK,2016-10-23,JAX,run,Half2,3,JAX,00-0031431,15,Unsportsmanlike Conduct
3287,2016102303,JAX,2016-10-23,JAX,pass,Half2,4,JAX,00-0029568,15,Roughing the Passer
3403,2016102303,JAX,2016-10-23,JAX,no_play,Half2,4,JAX,00-0029568,15,Disqualification
4008,2016102303,OAK,2016-10-23,JAX,no_play,Half2,4,JAX,00-0029316,10,Offensive Holding
4040,2016102303,OAK,2016-10-23,JAX,no_play,Half2,4,JAX,00-0029316,5,False Start
4294,2016102303,JAX,2016-10-23,JAX,no_play,Half2,4,OAK,00-0027993,5,False Start
4317,2016102303,JAX,2016-10-23,JAX,pass,Half2,4,OAK,00-0023894,15,Unnecessary Roughness
4494,2016102303,JAX,2016-10-23,JAX,no_play,Half2,4,JAX,00-0028846,5,Defensive Offside
4561,2016102303,OAK,2016-10-23,JAX,no_play,Half2,4,JAX,00-0029316,10,Offensive Holding
4637,2016102303,OAK,2016-10-23,JAX,no_play,Half2,4,OAK,00-0028180,17,Defensive Pass Interference
206,2016102305,BUF,2016-10-23,MIA,no_play,Half1,1,MIA,00-0025512,5,False Start
342,2016102305,BUF,2016-10-23,MIA,no_play,Half1,1,MIA,00-0027953,10,Offensive Holding
543,2016102305,MIA,2016-10-23,MIA,no_play,Half1,1,BUF,00-0028118,5,Delay of Game
878,2016102305,BUF,2016-10-23,MIA,pass,Half1,1,MIA,00-0031382,15,Taunting
999,2016102305,BUF,2016-10-23,MIA,no_play,Half1,2,MIA,00-0033118,10,Offensive Holding
1225,2016102305,MIA,2016-10-23,MIA,no_play,Half1,2,BUF,00-0029658,5,Offside on Free Kick
1478,2016102305,BUF,2016-10-23,MIA,no_play,Half1,2,MIA,00-0032380,10,Offensive Holding
1625,2016102305,MIA,2016-10-23,MIA,no_play,Half1,2,MIA,00-0031557,5,Neutral Zone Infraction
2066,2016102305,BUF,2016-10-23,MIA,no_play,Half2,3,MIA,00-0026155,10,Offensive Holding
2100,2016102305,BUF,2016-10-23,MIA,no_play,Half2,3,BUF,00-0029542,5,Defensive Holding
2217,2016102305,MIA,2016-10-23,MIA,no_play,Half2,3,MIA,00-0031557,5,Encroachment
2911,2016102305,MIA,2016-10-23,MIA,no_play,Half2,4,BUF,0,5,Delay of Game
3192,2016102305,BUF,2016-10-23,MIA,run,Half2,4,BUF,00-0027881,15,NA
3372,2016102305,BUF,2016-10-23,MIA,no_play,Half2,4,MIA,0,5,False Start
3711,2016102305,MIA,2016-10-23,MIA,run,Half2,4,MIA,00-0028111,15,Taunting
3764,2016102305,MIA,2016-10-23,MIA,no_play,Half2,4,BUF,00-0030046,10,Offensive Holding
3823,2016102305,MIA,2016-10-23,MIA,run,Half2,4,MIA,00-0026194,15,Unnecessary Roughness
4010,2016102305,MIA,2016-10-23,MIA,no_play,Half2,4,MIA,00-0028111,1,NA
796,2016102306,BAL,2016-10-23,NYJ,no_play,Half1,1,BAL,00-0027965,5,Illegal Use of Hands
831,2016102306,BAL,2016-10-23,NYJ,no_play,Half1,1,NYJ,00-0024334,5,False Start
1435,2016102306,NYJ,2016-10-23,NYJ,no_play,Half1,2,BAL,00-0032407,5,False Start
1458,2016102306,NYJ,2016-10-23,NYJ,no_play,Half1,2,BAL,00-0032407,10,Offensive Holding
